season,teamA_id,teamB_id,teamA_seed,teamB_seed,seed_diff,daynum,score_margin,game_result,total_points,teamA_score,teamB_score,a_adj_o,a_adj_d,a_adj_em,a_barthag,a_adj_t,a_wab,b_adj_o,b_adj_d,b_adj_em,b_barthag,b_adj_t,b_wab,a_coach_appearances,a_coach_tourn_wins,a_coach_final_fours,a_coach_win_rate,b_coach_appearances,b_coach_tourn_wins,b_coach_final_fours,b_coach_win_rate,adj_o_diff,adj_d_diff,adj_em_diff,barthag_diff,adj_t_diff,wab_diff,coach_appearances_diff,coach_tourn_wins_diff,coach_final_fours_diff,coach_win_rate_diff,a_close_win_pct,a_last15_win_pct,a_sos,b_close_win_pct,b_last15_win_pct,b_sos,close_win_pct_diff,last15_win_pct_diff,sos_diff,a_ft_pct,a_ast_rate,a_blk_rate,a_stl_rate,b_ft_pct,b_ast_rate,b_blk_rate,b_stl_rate,ft_pct_diff,ast_rate_diff,blk_rate_diff,stl_rate_diff,a_consensus_rank,b_consensus_rank,consensus_rank_diff,consensus_disagreement,a_scoring_consistency,a_fg3_volatility,a_fg3_reliance,a_to_rate,a_to_volatility,b_scoring_consistency,b_fg3_volatility,b_fg3_reliance,b_to_rate,b_to_volatility,scoring_consistency_diff,fg3_volatility_diff,fg3_reliance_diff,to_rate_diff,to_volatility_diff,seed_disagreement,min_seed,is_big_gap,is_late_round
2011,1243,1429,5,12,-7,136,5,1,141,73,68,112.58266001068472,93.11940093945316,19.46325907123156,0.8986905716036508,,1.9845646054213504,110.62261174548766,91.8856911749982,18.73692057048946,0.8941793571808798,,3.8299660961610953,2,4,0,0.6666666666666666,8,1,0,0.1111111111111111,1.9600482651970592,1.2337097644549573,0.7263385007421022,0.004511214422771,,-1.845401490739745,-6,3,0,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6089488149637867,1.0,0.9333333333333332,0.499732958393623,-0.33333333333333337,-0.2666666666666666,0.10921585657016375,0.6512549537648613,0.5510717356056498,0.087655335962032,0.1202946004010492,0.7355371900826446,0.5890089072109538,0.0609443120261699,0.0939067603956284,-0.08428223631778331,-0.037937171605303965,0.026711023935862097,0.0263878400054208,27.23076923076923,19.21153846153846,-8.01923076923077,-10.527348725363616,0.17372049744808357,0.12605286613868372,0.28580931134690213,14.96774193548387,4.7922428358597875,0.1421431449371025,0.13123213236469025,0.24695111546533674,11.8125,3.4024421968970766,0.031577352510981066,-0.005179266226006535,0.03885819588156539,3.15524193548387,1.3898006389627109,-10.059280576729803,5.0,0,0
2011,1246,1343,4,13,-9,136,2,1,116,59,57,119.307927716382,93.3651610635984,25.94276665278359,0.9437300426137276,,5.166920525586923,107.23013174419258,98.63025187679416,8.599879867398414,0.7234003183826971,,-0.1102372781625045,12,28,1,0.7,0,0,0,0.0,12.07779597218942,-5.265090813195755,17.342886785385176,0.2203297242310304,,5.277157803749427,12,28,1,0.7,0.1428571428571428,0.7333333333333333,0.598536557039159,0.8333333333333334,0.8666666666666667,0.4696659948393765,-0.6904761904761906,-0.13333333333333341,0.1288705621997825,0.7176966292134831,0.470432831920273,0.1077193332214082,0.0955390506279534,0.7335581787521079,0.5411782807818015,0.0786023662079934,0.1113654213261414,-0.015861549538624842,-0.0707454488615285,0.029116967013414805,-0.015826370698188,12.153846153846152,68.06122448979592,55.907378335949765,-26.95482467402332,0.10610185848576137,0.10665529720274171,0.28662796745931673,10.666666666666666,2.8357832545289257,0.11309010380619802,0.12596211978110644,0.26340540546018737,12.3,4.316368205188086,-0.0069882453204366535,-0.019306822578364732,0.023222561999129365,-1.6333333333333346,-1.4805849506591602,3.0409532990860146,4.0,1,0
2011,1257,1287,4,13,-9,136,-1,0,123,61,62,111.79793234154964,90.60092914311286,21.197003198436775,0.9181617530159968,,4.555883579019283,105.08316362416608,99.83676875141803,5.246394872748041,0.6431307572213208,,-3.425830198812472,14,38,2,0.7450980392156863,1,1,0,0.5,6.7147687173835635,-9.23583960830517,15.950608325688734,0.2750309957946759,,7.9817137778317555,13,37,2,0.2450980392156863,0.6,0.6666666666666666,0.5921206768230903,0.3333333333333333,0.8,0.4790298565685486,0.26666666666666666,-0.13333333333333341,0.11309082025454176,0.6693944353518821,0.6413328281097243,0.089110790288242,0.1706283330435546,0.677037037037037,0.5043541657088678,0.0653497839411418,0.1733762092745091,-0.007642601685154848,0.13697866240085643,0.023761006347100197,-0.0027478762309545157,13.76923076923077,94.63265306122447,80.8634222919937,4.733981095884943,0.21031077707454857,0.10672134045267731,0.35010578060555325,13.029411764705882,3.7858211880299084,0.17523395273315942,0.13147967131549362,0.2635859933418639,15.064516129032258,3.915230805209894,0.035076824341389146,-0.024758330862816313,0.08651978726368936,-2.0351043643263758,-0.12940961717998567,1.6486748393895727,4.0,1,0
2011,1338,1421,1,16,-15,136,23,1,125,74,51,119.7561928463093,94.08056487098284,25.675627975326464,0.9413111678360084,,7.492064069167037,99.81299799496038,100.07736553847796,-0.2643675435175794,0.4923958462510471,,-7.998395978177534,7,10,0,0.5882352941176471,1,1,0,0.5,19.94319485134892,-5.996800667495123,25.939995518844043,0.4489153215849613,,15.49046004734457,6,9,0,0.088235294117647,0.5555555555555556,0.7333333333333333,0.5619996994209252,0.3,0.6666666666666666,0.4752048649845982,0.2555555555555556,0.06666666666666665,0.08679483443632702,0.6719160104986877,0.6554648092319872,0.0606387350737122,0.0916662653225827,0.7004405286343612,0.5572182479116043,0.0798678830519805,0.1635668717321061,-0.028524518135673582,0.0982465613203829,-0.0192291479782683,-0.07190060640952341,5.596153846153846,155.0408163265306,149.44466248037676,25.008674436846974,0.15614528952222795,0.1287581651586735,0.23499734019079901,11.65625,4.21678194835825,0.1692225664349868,0.1323872927604866,0.20270881801547533,15.206896551724139,3.858009389983644,-0.01307727691275884,-0.003629127601813109,0.032288522175323686,-3.550646551724139,0.35877255837460575,1.0891188060631087,1.0,1,0
2011,1435,1350,5,12,-7,136,-3,0,135,66,69,116.99779624742943,99.29899184524643,17.698804402183,0.868324659892285,,1.8002260249634645,112.31061398173748,97.63391358352548,14.676700398211992,0.8334807697226434,,1.8330529466431724,6,5,0,0.4545454545454545,1,0,0,0.0,4.687182265691959,1.66507826172095,3.022104003971009,0.0348438901696416,,-0.0328269216797079,5,5,0,0.4545454545454545,0.375,0.6,0.5887017959603439,0.4,0.8666666666666667,0.4979932800544827,-0.025000000000000022,-0.2666666666666667,0.09070851590586121,0.7469287469287469,0.5340833844699449,0.0806119821578173,0.0873757239994526,0.6911764705882353,0.5986254936758084,0.0739148829252421,0.1109053887940866,0.05575227634051161,-0.06454210920586356,0.006697099232575193,-0.02352966479463399,29.666666666666668,35.285714285714285,5.619047619047617,-7.990902880768079,0.13271137199881933,0.11393187350790974,0.3022034414159981,13.151515151515152,4.704527155578524,0.13052940928507692,0.07770080504967607,0.3342648361757909,10.676470588235293,2.4950932239253967,0.002181962713742408,0.03623106845823368,-0.032061394759792805,2.475044563279859,2.2094339316531273,-7.763515073500896,5.0,0,0
2011,1361,1294,2,15,-13,136,18,1,118,68,50,113.72206062914134,90.9329350045941,22.78912562454724,0.9290247545776322,,8.736886596444444,105.92395683907463,102.65645078372992,3.267506055344711,0.5891214869807859,,-4.462716184912257,10,20,3,0.6896551724137931,0,0,0,0.0,7.798103790066705,-11.723515779135823,19.521619569202528,0.3399032675968463,,13.199602781356704,10,20,3,0.6896551724137931,1.0,0.8666666666666667,0.5587496198502786,0.6363636363636364,0.8,0.4673957416945456,0.36363636363636365,0.06666666666666665,0.09135387815573298,0.7001675041876047,0.5090011215318709,0.087608403163964,0.1175225726847549,0.7720588235294118,0.5138707778457768,0.0362058065659967,0.1138209806387517,-0.07189131934180715,-0.004869656313905901,0.051402596597967296,0.003701592046003191,5.384615384615385,120.6938775510204,115.30926216640502,21.911171893837903,0.1579673136401929,0.14903075108443922,0.2371595695061428,11.03125,3.267477817877664,0.14791044439919107,0.10300144340463498,0.3354633708114484,14.482758620689655,4.437025142843638,0.010056869241001826,0.046029307679804246,-0.09830380130530558,-3.451508620689655,-1.1695473249659738,-1.8129427347511466,2.0,1,0
2011,1396,1336,7,10,-3,136,2,1,130,66,64,110.21626139885856,94.56075742285884,15.65550397599972,0.8534376654357463,,2.1948581724407945,113.11869591679806,97.95881649046802,15.159879426330036,0.8395307835096548,,1.4677170368107857,12,1,0,0.0769230769230769,1,0,0,0.0,-2.902434517939497,-3.398059067609182,0.4956245496696851,0.0139068819260914,,0.7271411356300088,11,1,0,0.0769230769230769,0.5714285714285714,0.8,0.5141525589262275,0.7272727272727273,0.6,0.6118560180210677,-0.1558441558441559,0.20000000000000007,-0.09770345909484024,0.6936507936507936,0.5956609209218058,0.0851475190410371,0.1282644142776276,0.724907063197026,0.5412110891946629,0.0475160218678481,0.0878518333367519,-0.031256269546232396,0.054449831727142906,0.037631497173189,0.040412580940875714,30.294117647058822,47.795918367346935,17.501800720288113,16.109366246067932,0.15329645092241195,0.10979402599366915,0.25506636115248094,10.78125,3.747983328705994,0.1370821591325466,0.11458924777161783,0.29875767186181396,10.545454545454545,2.927145677649443,0.01621429178986536,-0.00479522177794868,-0.04369131070933302,0.23579545454545503,0.8208376510565509,-3.2573657101477043,7.0,0,0
2011,1417,1277,7,10,-3,136,2,1,154,78,76,109.2066219069091,94.55658459864716,14.650037308261943,0.8397672839191888,,1.3089537364270634,109.17666677362853,95.21969408358768,13.956972690040844,0.8282075343350419,,1.9730176540981703,8,18,1,0.6923076923076923,13,35,2,0.7446808510638298,0.0299551332805805,-0.6631094849405201,0.6930646182211007,0.0115597495841468,,-0.664063917671107,-5,-17,-1,-0.0523731587561374,0.6666666666666666,0.7333333333333333,0.5491910045031007,0.6923076923076923,0.4666666666666667,0.5973402606820866,-0.02564102564102566,0.2666666666666666,-0.04814925617898591,0.6834239130434783,0.595793171633245,0.0982182008176194,0.0948013688335978,0.6973886328725039,0.6237770564453481,0.0893683521234699,0.1150142036066214,-0.013964719829025585,-0.02798388481210312,0.008849848694149495,-0.020212834773023602,44.53061224489796,46.734693877551024,2.2040816326530646,-0.14313092120468696,0.12593610690795495,0.10133307279337489,0.2200156750506,14.84375,4.772970773009196,0.17848891749992474,0.10568776643066578,0.2764247641331079,13.3125,4.200134406451544,-0.052552810591969784,-0.004354693637290893,-0.05640908908250791,1.53125,0.5728363665576524,-3.0599256415962888,7.0,0,0
2011,1452,1155,5,12,-7,136,8,1,160,84,76,115.53437349274512,95.21846935058043,20.315904142164683,0.9023870070675288,,2.927417971168179,110.45187051250304,91.79792871085854,18.653941801644493,0.8935366448957063,,0.5148401944197085,18,26,0,0.5909090909090909,3,0,0,0.0,5.082502980242083,3.4205406397218923,1.6619623405201909,0.0088503621718225,,2.41257777674847,15,26,0,0.5909090909090909,0.4545454545454545,0.5333333333333333,0.6184458860161545,0.1428571428571428,0.5333333333333333,0.5433747853239819,0.3116883116883117,0.0,0.0750711006921726,0.7057142857142857,0.6364347649015795,0.0776493238414066,0.0835997802425077,0.6928895612708018,0.539533478620287,0.0924372154125,0.1523123964382499,0.012824724443483926,0.09690128628129246,-0.014787891571093392,-0.06871261619574219,22.784313725490197,40.6530612244898,17.8687474989996,10.83615211758757,0.158025464229116,0.0978569518447889,0.2756639975109167,12.096774193548388,2.9138158110363053,0.13356400301495028,0.13207362215344598,0.2832043136478492,13.34375,3.890512653838491,0.02446146121416573,-0.03421667030865708,-0.007540316136932512,-1.246975806451612,-0.9766968428021858,-9.123656736951714,5.0,0,0
2011,1458,1125,4,13,-9,136,14,1,130,72,58,123.05297076299308,97.82790429793091,25.22506646506217,0.9332773671504868,,5.636913994432113,111.62856411105108,94.8726854387612,16.75587867228988,0.8665014281979047,,1.1151161076613114,9,12,0,0.5714285714285714,3,0,0,0.0,11.424406651942007,2.955218859169719,8.469187792772289,0.0667759389525821,,4.521797886770802,6,12,0,0.5714285714285714,0.5,0.7333333333333333,0.5701858734507677,0.75,0.9333333333333332,0.4205366824074629,-0.25,-0.19999999999999996,0.14964919104330476,0.8240343347639485,0.5458425013276773,0.0632958329436083,0.0721735228587212,0.7364953886693018,0.6035783680153036,0.0671565765386942,0.1980911600711616,0.08753894609464674,-0.057735866687626314,-0.003860743595085897,-0.1259176372124404,15.0,35.02040816326531,20.02040816326531,-19.93047828563965,0.18951836254481008,0.1288013166189368,0.35034848780673633,7.387096774193548,3.272892903379096,0.12285232621397592,0.07804919243264383,0.3548847679279507,13.941176470588236,3.4017925441403656,0.06666603633083416,0.05075212418629296,-0.0045362801212143755,-6.5540796963946875,-0.12889964076126947,-5.832745693526872,4.0,1,0
2011,1112,1272,5,12,-7,137,2,1,152,77,75,118.6913746061512,98.00629687714226,20.68507772900894,0.9004461254299955,,4.623878133177647,104.7754553892222,97.28659696115324,7.488858428068966,0.7011584856232155,,0.0735346039069665,4,6,0,0.6,0,0,0,0.0,13.915919216928998,0.7196999159890254,13.196219300939973,0.19928763980678,,4.55034352927068,4,6,0,0.6,0.75,0.8,0.541112973414098,0.9285714285714286,0.6666666666666666,0.549801919254004,-0.1785714285714286,0.13333333333333341,-0.008688945839905982,0.7466007416563659,0.5532084028108935,0.0480673067948632,0.092745227932692,0.679419525065963,0.5642123363283755,0.0928878375040501,0.1516728587281615,0.06718121659040288,-0.011003933517482078,-0.044820530709186894,-0.05892763079546949,21.96153846153846,58.52,36.55846153846154,-26.251341536980803,0.1444084255573316,0.12432786476808114,0.31091836210421786,12.852941176470589,3.6276075506991496,0.17774216750819427,0.11363048241816844,0.24352723776424506,15.294117647058824,3.5034996509092977,-0.033333741950862666,0.010697382349912701,0.0673911243399728,-2.4411764705882355,0.12410789978985193,2.4106002234680677,5.0,0,0
2011,1181,1214,1,16,-15,137,42,1,132,87,45,120.59474788527262,91.472331472896,29.122416412376623,0.960020612420433,,9.288642791602314,94.22476250894496,99.26040957313263,-5.035647064187671,0.3546335152682208,,-5.432448681643587,25,77,8,0.7857142857142857,0,0,0,0.0,26.369985376327666,-7.788078100236632,34.158063476564294,0.6053870971522122,,14.7210914732459,25,77,8,0.7857142857142857,0.5,0.8,0.5652275620443107,0.6666666666666666,0.7333333333333333,0.3844018062609561,-0.16666666666666663,0.06666666666666676,0.18082575578335458,0.7496723460026212,0.5063998893376813,0.0728769633506657,0.1270362101917397,0.6470588235294118,0.5117127222373553,0.1007081607527484,0.1313238664173347,0.10261352247320943,-0.0053128328996739915,-0.027831197402082702,-0.004287656225595016,3.673076923076923,163.0204081632653,159.34733124018837,-4.829481452416644,0.14691299134088973,0.10450824379817442,0.2948750400660098,12.235294117647058,3.9852669849304285,0.15913917162044136,0.100813825188144,0.2840987330074157,12.129032258064516,3.801244844204514,-0.012226180279551635,0.00369441861003042,0.010776307058594059,0.10626185958254197,0.1840221407259146,9.30718676378336,1.0,1,0
