season,team_id,scoring_consistency,fg3_volatility,fg3_reliance,to_rate,to_volatility,n_games
2008,1126,0.1813825725478001,0.1439682904904875,0.21132575684003943,15.448275862068966,5.454920497630371,29
2008,1127,0.14340777488542944,0.1361354424195601,0.2567712971006666,13.6,2.90777791686248,30
2008,1129,0.11086631099626988,0.12272774435798657,0.297650480337982,15.6875,3.9056410815722065,32
2008,1130,0.18447502987328462,0.12631157421709335,0.24679577275284206,15.451612903225806,3.4817496528557723,31
2008,1131,0.18791623637952715,0.11747854033161567,0.34864877098863517,14.064516129032258,3.776554725063289,31
2008,1132,0.20333160939633763,0.14379383069638865,0.23745735728515305,15.066666666666666,4.615814892999586,30
2008,1133,0.16991798366333585,0.11115515723675717,0.37309488765834453,14.71875,3.8790951306017316,32
2008,1135,0.11902221494627113,0.10458849977526986,0.33236838641926936,13.107142857142858,3.6141623250995956,28
2008,1137,0.22222422967178587,0.11645595111060723,0.32567973335277584,16.193548387096776,4.269421153885772,31
2008,1138,0.19370579063220936,0.0990761376854077,0.2414305785343057,16.448275862068964,4.222272635311054,29
2008,1139,0.16639881330882814,0.11444075505048863,0.4054493535273328,10.25,2.475688239270954,32
2008,1140,0.1767419348383133,0.12405331112086918,0.3289313589354131,14.264705882352942,4.357569683577886,34
2008,1141,0.16161297866474836,0.08901351884314201,0.3051134437252956,15.89655172413793,5.087413232578496,29
2008,1142,0.1686870287991659,0.11127435012469829,0.2913617369080363,13.448275862068966,3.68962064345521,29
2008,1143,0.16529715496777114,0.10501554596009598,0.2581014660792063,13.35483870967742,3.5828144160401254,31
2008,1144,0.14098650356452913,0.09767866952037853,0.2695681695800412,16.75862068965517,4.990384843546588,29
2008,1145,0.20817838428416818,0.10570251592570373,0.360990924156685,16.258064516129032,4.697288167552877,31
2008,1146,0.20552370771022233,0.11566577091229711,0.25648008723302707,15.461538461538462,4.60635013198753,26
2008,1147,0.2265312479956294,0.11568466811257944,0.3022927777073322,15.433333333333334,4.304635299008647,30
2008,1148,0.1650405882541334,0.10129740422352118,0.30201393605496485,14.6,3.7746888430795154,30
2008,1149,0.17856908861927112,0.08622968117757947,0.3953802655026109,14.692307692307692,5.849917816648236,26
2008,1150,0.15233750674942725,0.10470269273900182,0.33979992585388014,14.333333333333334,2.581988897471611,33
2008,1151,0.17040570585522394,0.1056964180652401,0.29563001311803894,18.20689655172414,5.460110610763613,29
2008,1152,0.18690275435637999,0.1245656478966816,0.31696949856122886,16.44,4.555948492538811,25
2008,1153,0.136943236415677,0.10435007398249277,0.2951807591842179,13.709677419354838,3.013232465720678,31
2008,1154,0.20631705941717227,0.13254491314242195,0.46563727363526236,12.653846153846153,4.204210343855861,26
2008,1155,0.12007825991889992,0.11990424916204376,0.3019713336399399,14.75,4.032129030193483,32
2008,1156,0.1560197468651261,0.12897675145058662,0.20507572230447615,14.193548387096774,3.4294737675889344,31
2008,1157,0.2173591629964205,0.10517316564605686,0.3668832927267707,13.0,5.155902766086006,25
2008,1158,0.15170521547394747,0.10949064807369777,0.32517933710620955,14.030303030303031,3.737352409166552,33
2008,1159,0.1692901898197192,0.12610988088305253,0.27092497718671105,16.21875,4.021990960994639,32
2008,1160,0.20435196265488703,0.09492586109633688,0.29188543035524034,13.387096774193548,2.940265513575701,31
2008,1161,0.16553155259424657,0.14898520270722204,0.2784512905295869,13.5,3.6742346141747673,30
2008,1162,0.1597269758938824,0.13245964589674236,0.3254613347491474,13.857142857142858,3.5560515527059846,28
2008,1163,0.142877985385288,0.13746727993773597,0.19686875168073636,13.59375,2.7691779961197054,32
2008,1164,0.23885232173474352,0.10176142862594696,0.2120557637365336,14.617647058823529,3.266122767481929,34
2008,1165,0.11837004501551432,0.1119367685911166,0.30920768535643073,13.923076923076923,4.444529913708103,26
2008,1166,0.2106964739031632,0.09445055434790907,0.34842830923949736,14.03225806451613,4.012346536776552,31
2008,1167,0.17863371114567606,0.12954615993446547,0.29237662128515,13.655172413793103,3.6378551576146143,29
2008,1168,0.11956216681728286,0.10821114740228793,0.30894443858357773,13.419354838709678,3.862418875509552,31
2008,1169,0.13900426255388618,0.12329783261921179,0.29610008466517573,16.137931034482758,4.15523884418414,29
2008,1170,0.1346722710521774,0.10160774283538859,0.2758531221148405,14.653846153846153,5.9460394058048935,26
2008,1171,0.21390240060975593,0.1248077423302752,0.20670282026758025,14.25925925925926,3.685654023921071,27
2008,1172,0.1319058951342843,0.08126148594678052,0.3424666928251198,12.193548387096774,3.1136190608219847,31
2008,1173,0.1670794255628753,0.12275654627566801,0.2595231087462168,12.870967741935484,3.0522334498294956,31
2008,1174,0.17261498533081315,0.10001185791481182,0.28048069684953947,13.903225806451612,4.989020202469135,31
2008,1175,0.19765971608651808,0.12044639911953861,0.33800147670515995,11.107142857142858,3.965959654211825,28
2008,1176,0.19544391299668867,0.12508552850231558,0.3302243203353789,14.586206896551724,3.5708866583936256,29
2008,1177,0.15785635902936992,0.12421226475004012,0.31448906759764306,12.033333333333333,4.5218498910049645,30
2008,1178,0.1824435210636377,0.1529379947552874,0.3666112830560722,12.517241379310345,3.915360680842027,29
2008,1179,0.1110544367668911,0.06469892809841715,0.3817904120880725,11.433333333333334,3.4409635111487997,30
2008,1180,0.19483268704387574,0.12596070845026655,0.2572966797979813,15.75,4.399413450640599,32
2008,1181,0.13878199585054615,0.0998882890249408,0.3271668408001786,13.59375,4.241571338472906,32
2008,1182,0.19032052652578457,0.09822298880892587,0.25908070043130993,16.233333333333334,4.28858415132413,30
2008,1183,0.18323049680640696,0.12761013025868356,0.26568682806888727,14.428571428571429,4.167142829935083,28
2008,1184,0.16202266377069233,0.06681087981969606,0.40990922044751343,13.035714285714286,5.627196807944779,28
2008,1185,0.13294931293417764,0.0777112109514752,0.3791158750777804,14.870967741935484,3.827461608637165,31
2008,1186,0.17793346326681553,0.09328269046196956,0.3448921604497239,13.75,4.221856709325184,28
2008,1187,0.1543347446688184,0.09859887599792136,0.3469362851883149,14.185185185185185,4.1420641178879825,27
2008,1189,0.1502384089608494,0.08944058152280923,0.26065066695482714,13.387096774193548,3.584014688909991,31
2008,1190,0.12154336497988226,0.10573928068476154,0.268298562623717,16.161290322580644,4.546770093106741,31
2008,1191,0.20409373219245475,0.15599569807893462,0.24794237763986612,13.89655172413793,3.12072367507244,29
2008,1192,0.15257479757977122,0.09748387109279046,0.3490874682738725,14.071428571428571,4.537323174218648,28
2008,1193,0.17473514328741718,0.13986642626911855,0.3149290338414773,14.0,4.008611420085686,30
2008,1194,0.18411423899748355,0.14433258676788277,0.24514012356990533,16.242424242424242,4.023604595309278,33
2008,1195,0.16422481346140172,0.09005460967264443,0.3140098556656758,18.129032258064516,4.333912285559634,31
2008,1196,0.18191491807808077,0.13211298886211625,0.28496728447572517,12.59375,3.2014046816177224,32
2008,1197,0.1849434980216531,0.09092409822103317,0.33422832909597106,15.2,4.4287462225158345,30
2008,1198,0.14498058002715508,0.10975551862465328,0.20399876094019698,18.642857142857142,4.20065502576713,28
2008,1199,0.1333714534589854,0.10960966663104027,0.2849640176011409,15.030303030303031,3.548633966796664,33
2008,1200,0.15948775458173484,0.0841525751037859,0.31665484123397064,13.071428571428571,4.7134839786437395,28
2008,1201,0.12703158147652635,0.0966888811105153,0.35655439207142053,11.806451612903226,4.261606542441553,31
2008,1202,0.15796735346981156,0.09649447961919194,0.36535352772263924,14.433333333333334,5.354233473799403,30
2008,1203,0.1931160480055339,0.1406388557829306,0.29969504731083857,15.0,4.923413450036469,26
2008,1204,0.14642521670641098,0.13201186131635068,0.23892243387103018,14.1,4.113476589841301,30
2008,1205,0.16640026135297256,0.11490607670087895,0.3229587386604005,15.64516129032258,3.3321503277090625,31
2008,1206,0.16118207079770985,0.13662215984249376,0.2562981324033572,11.969696969696969,4.103998419870923,33
2008,1207,0.16592562897162205,0.10888563849610429,0.33736230105534654,13.21875,3.6254866191735493,32
2008,1208,0.1857473501838926,0.11017439426554522,0.2703275312924222,14.75,4.340358242981719,32
2008,1209,0.19002728764375063,0.1378692411817264,0.2818163321924313,15.0,4.777822328937792,30
2008,1210,0.1254261690072453,0.10749532186300488,0.2602463885008274,15.3125,3.392948094827498,32
2008,1211,0.15647573313771138,0.11255631969565906,0.2558858636693102,14.1875,3.7711767650891663,32
2008,1212,0.15558780209812403,0.13637013347480506,0.25742436815606934,16.75,4.989118594283572,24
2008,1214,0.1311461539181463,0.10193143349352149,0.26351983454090583,17.0,4.118921854245272,30
2008,1216,0.13153677684525014,0.09477224674244267,0.38793355090252685,14.911764705882353,4.0777864394778325,34
2008,1217,0.15774835135073256,0.09816825120573332,0.2444819655261132,15.766666666666667,4.328600421521418,30
2008,1218,0.12876880937895846,0.11921419532529896,0.2354206242325566,14.0,3.571921148297534,30
2008,1219,0.1748265762083145,0.10437330861968667,0.34896239221568953,13.518518518518519,3.8065770043476714,27
2008,1220,0.1554475854454851,0.15314819794896212,0.21916617673451463,16.366666666666667,4.3508487743739455,30
2008,1221,0.15723939583886476,0.12114224349071817,0.23644372271006703,15.89655172413793,4.337089441962918,29
2008,1222,0.1322628132570822,0.07797026302370791,0.4153340597784439,11.193548387096774,3.5347734942870073,31
2008,1223,0.16106223357416918,0.07638133349583576,0.2737143690022488,17.1,4.771442828607157,10
2008,1224,0.16275323338038666,0.13911491037156296,0.24009052043273493,18.3125,6.129976582600117,32
2008,1225,0.19202956678614613,0.12210448365494254,0.32900628802655446,15.892857142857142,4.763590971294549,28
2008,1226,0.16938240135882215,0.11228824158522298,0.23342428262933443,14.655172413793103,3.7538157926203715,29
2008,1227,0.19112214005485476,0.13486659518444777,0.304669199130018,13.15625,3.253874861285115,32
2008,1228,0.16746022282906808,0.13159759988235545,0.2636467624447259,13.657142857142857,3.5308960464386803,35
2008,1229,0.16425991561362832,0.09411259790399956,0.33491304553038365,12.75,2.8960484758017344,32
2008,1231,0.17512162062982708,0.1460988681383991,0.2587453197284856,13.71875,4.452142470838637,32
2008,1232,0.1645820382946735,0.10267605988984439,0.3111091545914549,12.866666666666667,3.1811224795479127,30
2008,1233,0.1752353643812512,0.10559965493925928,0.2622995182333852,17.46875,4.627995978195481,32
2008,1234,0.1452596673946721,0.11632771350079558,0.36810378995496795,15.75,4.579054698896255,32
2008,1235,0.1577399008890149,0.11236647418831011,0.2828486268514396,13.35483870967742,4.246947037553559,31
2008,1236,0.17457541642561314,0.10244044968826846,0.27615562174612324,13.793103448275861,4.2289758161051205,29
2008,1237,0.1325117315804922,0.11378023478460063,0.2901977067748089,12.166666666666666,3.2279312616418983,30
2008,1238,0.1565520761367941,0.1102667535461947,0.22082636449550752,16.441176470588236,4.486958722116245,34
2008,1239,0.1649157814107606,0.12042216661372394,0.23285031067279102,16.666666666666668,4.588842039596462,30
2008,1240,0.169358329667255,0.0793005285859262,0.37103323325125503,14.555555555555555,4.012800032715822,27
2008,1241,0.2125932516244152,0.12666932091684835,0.22917206878610868,16.7,5.522056088838275,30
2008,1242,0.1409006519990896,0.13403208678402476,0.24602554937500898,12.909090909090908,3.7779263191236634,33
2008,1243,0.12764200182609675,0.10409974208280295,0.25401922163000645,15.166666666666666,3.733199915514223,30
2008,1244,0.13857580721909976,0.09528443735475338,0.31209817178475724,17.82758620689655,3.6749049114738175,29
2008,1245,0.13446443687073073,0.15808336740855555,0.24876892116485289,14.588235294117647,4.335321085301062,34
2008,1246,0.1351080366396643,0.13301682380880725,0.2479144776628521,15.933333333333334,4.354413799839179,30
2008,1247,0.1270890657603787,0.11863020771309853,0.3158555781337513,16.161290322580644,3.531730210473316,31
2008,1248,0.1403063456140456,0.08697230550299707,0.3985752972916904,16.866666666666667,3.01414290823517,30
2008,1249,0.14846253998728728,0.1119037366112343,0.3110866333708371,15.0,4.089009660052175,26
2008,1250,0.15559803404907593,0.15868872931965058,0.2247523371008198,13.379310344827585,3.7646266472391985,29
2008,1251,0.2156444659950394,0.074862846189753,0.38488571451191866,13.379310344827585,3.0985456623511096,29
2008,1252,0.12583952798575518,0.117559309868971,0.2927622588127786,15.0,5.401149302982047,30
2008,1253,0.1749370062642627,0.106211739138778,0.31959359612705934,16.258064516129032,4.809488828940029,31
2008,1254,0.1548542451918118,0.11318475448537946,0.2847378309898699,13.266666666666667,3.4931789033163922,30
2008,1255,0.1889447870807698,0.09392170016558687,0.3609911398372946,16.321428571428573,4.009743424215859,28
2008,1256,0.19255511620512583,0.12326944417816063,0.2871066000600095,12.9,4.155179567886244,30
2008,1257,0.17250406506509275,0.099885832694267,0.31066195335627833,13.25,2.4886840673530206,32
2008,1258,0.2148983543906744,0.0928929743286002,0.280544500276008,18.35483870967742,4.680088226353389,31
2008,1259,0.14949889255465273,0.09498551502833393,0.33616945964977585,14.848484848484848,4.4729828702528875,33
2008,1260,0.1514865708707528,0.10388787435591174,0.2252051040432632,12.275862068965518,3.022493669190321,29
2008,1261,0.17705322188886788,0.09475529993320304,0.2778307477356204,13.9,4.692988166513366,30
2008,1263,0.17343442439583148,0.10608031947930259,0.258691272832099,18.96551724137931,4.118622850807308,29
2008,1264,0.14667799776258844,0.096452513149804,0.2819139848637992,14.129032258064516,3.451974656954779,31
2008,1265,0.1517090909014896,0.10605599365467726,0.34384735394345584,13.96875,3.8477842388038206,32
2008,1266,0.15599920562489653,0.12440397761277666,0.27898844566494096,13.25,3.182614060495635,32
2008,1267,0.13643448497030414,0.08196993994462604,0.25091305086835897,13.071428571428571,3.484660262185848,28
2008,1268,0.11519862543381572,0.1267610098333919,0.22261486808109918,16.84375,4.429442366418075,32
2008,1269,0.15025261298791648,0.1062846694646784,0.3396969199232267,13.741935483870968,3.7856548701247084,31
2008,1270,0.18861228657564327,0.15225008618541147,0.24237389830314282,17.846153846153847,4.2959730696763705,26
2008,1271,0.1811798143408301,0.10916648570300258,0.22314829749520743,15.28125,4.267161744630582,32
2008,1272,0.1551895649577998,0.10580018558375028,0.2957405920685383,12.205882352941176,4.147137835684267,34
2008,1273,0.17221178990229563,0.10133112874808772,0.23042603736564796,15.482758620689655,3.5012313105042305,29
2008,1274,0.1615839273447356,0.10143341245453247,0.27759909722871384,13.193548387096774,4.134564506198201,31
2008,1275,0.17810790773876217,0.1448512833656716,0.2682743942548582,12.28125,3.2352332019450687,32
2008,1276,0.18967834213325788,0.07628676129730527,0.3477456648716164,12.875,3.7994057260271297,32
2008,1277,0.20127585538787165,0.15456420031271662,0.2033003164270312,13.666666666666666,4.559788006768151,33
2008,1278,0.17713476985712326,0.08093438690381774,0.3138988804240659,14.181818181818182,3.753785967647741,33
2008,1279,0.1600929138458935,0.09286236131668364,0.290726997383405,13.03225806451613,3.198790093850506,31
2008,1280,0.15974989625817,0.09454919626790577,0.28823424238413864,15.28125,4.926782467683241,32
2008,1281,0.15358317577319194,0.10487026077660133,0.26188756544856506,12.875,4.7297957399802675,32
2008,1282,0.17192410962526983,0.09169254123279266,0.38469801686317495,14.033333333333333,4.845782619495255,30
2008,1283,0.16279901382680903,0.13231738260840148,0.2890972914285746,14.5,3.8268996969247286,32
2008,1284,0.15730317379240227,0.08691018024286158,0.3644131948337529,14.387096774193548,4.063474862354786,31
2008,1285,0.16561701424705708,0.10557728411680761,0.3489006895568192,12.464285714285714,3.371801835672971,28
2008,1286,0.153356268912054,0.1375429093480774,0.3044443606703423,13.928571428571429,3.5374040641729794,28
2008,1287,0.20511834039520663,0.1312916489379054,0.2884167529217084,14.928571428571429,5.054726951108689,28
2008,1288,0.18278378689940486,0.10574765703514356,0.21342564253577193,13.0,3.7416573867739413,31
2008,1290,0.2351413227981424,0.14250530335521844,0.22754356381427548,14.366666666666667,3.6053918753323675,30
2008,1291,0.1447467437912556,0.12102314393707671,0.2571824090618416,14.375,3.1902067887268233,32
2008,1292,0.16778974018310538,0.11882497751681936,0.23955682870258335,14.483870967741936,4.411129619057802,31
2008,1293,0.17598357789136582,0.11424516180051575,0.24026872593860732,14.413793103448276,4.040131198181832,29
2008,1294,0.18762017872184744,0.10800624507832961,0.2745212542717677,17.296296296296298,4.83429109284602,27
2008,1295,0.19114918230522412,0.13867417094735943,0.2605615014452172,13.88888888888889,4.326424472696677,27
2008,1296,0.1652957691876872,0.11129557115855285,0.2288922979757835,18.178571428571427,4.4973537192654165,28
2008,1298,0.11416090750402363,0.0899039555279825,0.372453724212034,16.433333333333334,4.438727165593163,30
2008,1299,0.2197967469559003,0.13183123888109688,0.2771957496496044,17.321428571428573,4.603167761352332,28
2008,1300,0.21536900723956798,0.0996667644660825,0.27488957214034615,20.703703703703702,5.311922836085273,27
2008,1301,0.13226512758075074,0.13355294058724593,0.25452267142314206,15.516129032258064,3.998924586618553,31
2008,1304,0.15164959992956814,0.10056092387939577,0.2555115648671237,13.387096774193548,4.063474862354786,31
2008,1305,0.1493406314813702,0.11927773566076513,0.2367751253287811,13.96774193548387,4.665360800393627,31
2008,1306,0.14646578113518466,0.10113576115963982,0.4289643395975563,13.321428571428571,3.77176225075103,28
2008,1307,0.17190521546461607,0.13850189986984593,0.3310899016739194,12.21875,5.007957377691447,32
2008,1308,0.14898918978493064,0.10694259921781214,0.2319194871521379,16.058823529411764,4.88622787192731,34
2008,1309,0.145872735404096,0.14749639274607534,0.22162670122827607,12.1,4.277849927241487,30
2008,1310,0.11806678017273346,0.0992466543964822,0.2992677630839618,13.517241379310345,3.5215732041961467,29
2008,1311,0.22858232818560753,0.10427689040250217,0.37105318094140216,17.633333333333333,4.597475569178743,30
2008,1312,0.20855603367022488,0.1039109260723312,0.2622988580726295,19.93103448275862,4.605362049384536,29
2008,1313,0.15921694292835598,0.10081401300642517,0.21739259723268725,15.483870967741936,3.5484359722929155,31
2008,1314,0.12831034045991763,0.10919613956789447,0.1865383425688392,14.676470588235293,4.219152494498867,34
2008,1316,0.1635560133680486,0.09354884733687265,0.23364580606587218,17.178571428571427,3.73227734498579,28
2008,1317,0.14682573946168315,0.13220402647377555,0.26048913775268095,15.214285714285714,3.59379241405843,28
2008,1318,0.13513988283313894,0.10517642919972228,0.24842582450820658,13.193548387096774,3.824651224523265,31
2008,1319,0.13299846674326085,0.14006157693590351,0.26860377886998055,15.3,4.03561728816692,30
2008,1320,0.15470918969957329,0.09438259440449447,0.2727029172249491,12.0,3.958114029012639,31
2008,1321,0.18705907123953922,0.09032710139268822,0.40447079484001863,11.448275862068966,3.3868042975279358,29
2008,1322,0.19261872235216967,0.10807575999614406,0.2763049055490853,19.066666666666666,5.419844337587397,30
2008,1323,0.13871674300190903,0.10082815835753635,0.309582062470273,13.0,4.0579140782755205,31
2008,1324,0.1639944542588601,0.1614942930084499,0.2467738994446043,13.413793103448276,4.836743601841092,29
2008,1325,0.19180474338575332,0.10684079618369406,0.2996010716294613,14.419354838709678,4.341844412599996,31
2008,1326,0.19533740937548658,0.117404587917789,0.303127633611453,13.34375,4.359708298913231,32
2008,1328,0.20748987584172623,0.1229474555623258,0.2780675224110546,12.909090909090908,3.366782926285458,33
2008,1329,0.18467196837228608,0.11155749059290519,0.3268912505654464,14.64516129032258,4.045972376712214,31
2008,1330,0.13313701747755305,0.1055385141880376,0.28334613530656183,13.09375,3.9948303286671276,32
2008,1331,0.14210441430887463,0.11636189001541802,0.285835049881925,12.741935483870968,3.5020731187444185,31
2008,1332,0.18487478129517332,0.10563088700030432,0.33883778387104957,12.64516129032258,3.66559124013916,31
2008,1333,0.1485880549640457,0.1080838418880685,0.2673721372510686,12.3,3.7979123121834295,30
2008,1334,0.15920050971021743,0.11408730341369078,0.30598724559081547,14.966666666666667,5.268535969732751,30
2008,1335,0.20148106567606291,0.13860883590948328,0.22399287572599294,15.838709677419354,5.580303302351634,31
2008,1336,0.1915575118545901,0.10938506309669996,0.33768560304493467,12.612903225806452,3.363306105157431,31
2008,1337,0.17749661169177355,0.08795900939268475,0.2883905714927839,17.161290322580644,5.1322300168870605,31
2008,1338,0.1683359702237899,0.1352685804509785,0.2408193234855441,12.2,4.1073821632877205,35
2008,1339,0.1571677373267267,0.09201079527877833,0.29525295488847814,15.433333333333334,3.7387378778860962,30
2008,1340,0.16744760269385628,0.11194493112753423,0.366857076942267,14.666666666666666,3.9508474283751895,30
2008,1341,0.20807227359043012,0.12061917414183311,0.2285663498878892,18.75862068965517,6.652900400865954,29
2008,1342,0.15907617913826935,0.11068403034122362,0.46732962071028,15.25925925925926,3.6960747639852554,27
2008,1343,0.17563565705889345,0.08930692854779483,0.35280427680262627,14.444444444444445,3.714144826857428,27
2008,1344,0.17639953335215702,0.11946377011811807,0.31326138478650073,14.516129032258064,3.160917248119977,31
2008,1345,0.10553588144305952,0.10670689639218325,0.3218365162686128,12.90625,3.692707503943065,32
2008,1346,0.130204255815414,0.12630939280641199,0.23981530858637162,15.0,3.454132956728594,30
2008,1347,0.22021994942311263,0.10732305175323208,0.24608345386263036,16.892857142857142,4.507929521568474,28
2008,1348,0.1110223840131454,0.1102069155294062,0.27359728103571823,14.0625,4.188598194946572,32
2008,1349,0.1893200735119168,0.13529481189805517,0.18851136085390124,18.833333333333332,5.58374076399865,30
2008,1350,0.15572635099631574,0.11148721107771152,0.33459655853224096,14.433333333333334,4.739295257760365,30
2008,1351,0.12753154794868315,0.13100168813556082,0.2713366982269368,14.515151515151516,3.270332667722927,33
2008,1352,0.17568617409549758,0.12341127393761805,0.3126250095183511,16.636363636363637,4.885042104591973,33
2008,1353,0.1895403085683002,0.13297187869583055,0.2629695451452147,15.32258064516129,4.399902247203481,31
2008,1354,0.1493579088841182,0.11845979386344367,0.2598932663082561,17.875,5.522680508593631,32
2008,1355,0.14920392172906752,0.11149545795372551,0.23996326772254864,15.571428571428571,4.565803417424019,28
2008,1356,0.20600805261385846,0.1308890729463663,0.28729083778154724,13.806451612903226,3.618649424289949,31
2008,1357,0.17224898132580793,0.11837387376132655,0.30000116978206365,14.40625,4.361557690077132,32
2008,1358,0.15176195847537394,0.10092168061996011,0.26578723847634866,16.185185185185187,4.599640763874409,27
2008,1359,0.22242320109038244,0.08606719104381601,0.42982484280714084,13.428571428571429,3.881853045748006,28
2008,1360,0.16217822032544627,0.15367213855788042,0.22175525206153873,14.848484848484848,4.0087498996040845,33
2008,1361,0.16987808443341051,0.1250775971243873,0.2486641707281914,13.806451612903226,3.6916062884938463,31
2008,1362,0.19714931487764545,0.12075719095860017,0.21903043639604045,15.4,3.2652823714829387,30
2008,1363,0.15112424344562936,0.1261683670194066,0.18152389616698753,15.28125,3.2451887464367926,32
2008,1364,0.1596265765883349,0.13157796014612866,0.32296910243562665,14.333333333333334,4.088110037433058,30
2008,1365,0.20994969248680254,0.1568279854222556,0.28179859840584376,16.448275862068964,3.7185462491270096,29
2008,1366,0.23601469119917956,0.14185927783144772,0.23866420223024973,19.814814814814813,5.7848411788386604,27
2008,1367,0.16560236210562573,0.09205850029737256,0.3040634279554074,15.857142857142858,5.602342669477063,28
2008,1368,0.1629751631134003,0.1646968429916007,0.19594374475563633,16.96153846153846,4.074120952851246,26
2008,1369,0.19847400780790828,0.10029556819296535,0.26271566167469795,18.137931034482758,4.983717329829744,29
2008,1371,0.183510614819745,0.1041914979681188,0.27963100122766055,12.28125,3.5490514407419145,32
2008,1372,0.1502984626889529,0.09614298625986861,0.3004106256113869,11.962962962962964,4.41571913719334,27
2008,1373,0.14656199186038785,0.12647866843124345,0.27649464966867443,11.09375,3.8467361531898785,32
2008,1374,0.19123346047971224,0.10651730190933056,0.3037786652182099,16.137931034482758,3.9975361870160055,29
2008,1375,0.1185697817840525,0.11125843126691379,0.2619877679953179,13.903225806451612,2.9928229562257487,31
2008,1376,0.16836143836491368,0.11308261867131467,0.32464526516177783,10.53125,2.7938223902723482,32
2008,1378,0.17418934878774234,0.13078483849973552,0.23195082048998714,13.548387096774194,2.5144742283748487,31
2008,1379,0.19516475300424188,0.14506796317535553,0.1588380124475683,12.96551724137931,4.022106401063731,29
2008,1380,0.21493009770884386,0.1162214016808266,0.28540550283034877,15.285714285714286,3.78943113933851,28
2008,1381,0.1853408394580474,0.13195112526751482,0.16386905256580708,16.344827586206897,4.692515789371148,29
2008,1382,0.17128448710025,0.13153861175626944,0.30853301690255625,14.266666666666667,4.217642202359801,30
2008,1383,0.14593665404826714,0.1042219532370953,0.27045363172722514,16.310344827586206,4.943274278363785,29
2008,1384,0.15150178474960208,0.1069731148632736,0.30137201437482364,15.142857142857142,4.360719323216414,28
2008,1385,0.1866767787193077,0.13675241388103027,0.24730415368599387,15.3,3.4854376858680127,30
2008,1386,0.14728956132745138,0.1309140276954639,0.29596726597018463,12.727272727272727,3.3191934945925428,33
2008,1387,0.23654277987311387,0.12657263011663086,0.2879315691292951,12.387096774193548,3.6210258155651487,31
2008,1388,0.17661719608309562,0.09382377805586808,0.3072444468026444,13.466666666666667,4.032055463949846,30
2008,1389,0.12344002963063247,0.09292744832011665,0.30917791571304376,16.1,5.06747573697473,30
2008,1390,0.16133265017380688,0.11517707942286294,0.22498731048235046,12.272727272727273,3.8509148853935287,33
2008,1391,0.16194981805325162,0.11080159793110715,0.2817487469376193,16.612903225806452,4.889972183662117,31
2008,1392,0.15585740674501672,0.09687722491672379,0.24606851385505218,13.633333333333333,3.3782604514988064,30
2008,1393,0.1892041472824219,0.11533613251568192,0.20544815577835207,15.875,4.02211627813502,32
2008,1394,0.15774644394516035,0.12024765100461314,0.23298559345417727,18.310344827586206,4.175638944057903,29
2008,1395,0.2130785940819091,0.11312590723479615,0.33451770510966944,14.172413793103448,4.149603815144296,29
2008,1396,0.17042951391538927,0.10688779784342885,0.3254329527545688,12.757575757575758,4.264902570914598,33
2008,1397,0.15071310446912228,0.09169824581454716,0.32597460039275694,12.90625,3.9705315724398837,32
